datetime,arduino_millis,voltage
2026-06-23T13:14:53.806955,75903,193
2026-06-23T13:14:53.807001,75903,193
2026-06-23T13:14:53.807047,75904,193
2026-06-23T13:14:53.807093,75905,194
2026-06-23T13:14:53.807138,75906,194
2026-06-23T13:14:53.807184,75907,194
2026-06-23T13:14:53.807229,75908,194
2026-06-23T13:14:53.807274,75909,194
2026-06-23T13:14:53.817222,75910,194
2026-06-23T13:14:53.817310,75911,193
2026-06-23T13:14:53.817357,75912,193
2026-06-23T13:14:53.817401,75913,193
2026-06-23T13:14:53.817445,75914,193
2026-06-23T13:14:53.817489,75915,193
2026-06-23T13:14:53.817535,75916,193
2026-06-23T13:14:53.817579,75917,193
2026-06-23T13:14:53.817622,75918,193
2026-06-23T13:14:53.817666,75919,193
2026-06-23T13:14:53.817710,75920,193
2026-06-23T13:14:53.827697,75921,193
2026-06-23T13:14:53.827795,75922,193
2026-06-23T13:14:53.827839,75923,194
2026-06-23T13:14:53.827880,75924,194
2026-06-23T13:14:53.827921,75924,194
2026-06-23T13:14:53.827960,75925,194
2026-06-23T13:14:53.828000,75926,194
2026-06-23T13:14:53.828039,75927,193
2026-06-23T13:14:53.828078,75928,193
2026-06-23T13:14:53.828117,75929,193
2026-06-23T13:14:53.828155,75930,193
2026-06-23T13:14:53.838087,75931,193
2026-06-23T13:14:53.838144,75932,193
2026-06-23T13:14:53.838184,75933,193
2026-06-23T13:14:53.838224,75934,193
2026-06-23T13:14:53.838263,75935,193
2026-06-23T13:14:53.838302,75936,193
2026-06-23T13:14:53.838341,75937,193
2026-06-23T13:14:53.838379,75938,194
2026-06-23T13:14:53.838418,75939,194
2026-06-23T13:14:53.838457,75940,194
2026-06-23T13:14:53.838495,75941,194
2026-06-23T13:14:53.848521,75942,194
2026-06-23T13:14:53.848587,75943,194
2026-06-23T13:14:53.848628,75944,194
2026-06-23T13:14:53.848668,75945,193
2026-06-23T13:14:53.848706,75946,193
2026-06-23T13:14:53.848744,75946,193
2026-06-23T13:14:53.848783,75947,193
2026-06-23T13:14:53.848822,75948,193
2026-06-23T13:14:53.848860,75949,192
2026-06-23T13:14:53.848898,75950,193
2026-06-23T13:14:53.848937,75951,193
2026-06-23T13:14:53.859047,75952,193
2026-06-23T13:14:53.859114,75953,193
2026-06-23T13:14:53.859162,75954,193
2026-06-23T13:14:53.859219,75955,194
2026-06-23T13:14:53.859265,75956,194
2026-06-23T13:14:53.859309,75957,194
2026-06-23T13:14:53.859353,75958,194
2026-06-23T13:14:53.859396,75959,194
2026-06-23T13:14:53.859455,75960,194
2026-06-23T13:14:53.859499,75961,194
2026-06-23T13:14:53.859543,75962,193
2026-06-23T13:14:53.869512,75963,193
2026-06-23T13:14:53.869564,75964,193
2026-06-23T13:14:53.869609,75965,193
2026-06-23T13:14:53.869652,75966,193
2026-06-23T13:14:53.869696,75967,193
2026-06-23T13:14:53.869739,75967,193
2026-06-23T13:14:53.869783,75968,193
2026-06-23T13:14:53.869826,75969,193
2026-06-23T13:14:53.869870,75970,193
2026-06-23T13:14:53.869913,75971,193
2026-06-23T13:14:53.869956,75972,194
2026-06-23T13:14:53.879870,75973,194
2026-06-23T13:14:53.879930,75974,194
2026-06-23T13:14:53.879975,75975,194
2026-06-23T13:14:53.880019,75976,194
2026-06-23T13:14:53.880063,75977,194
2026-06-23T13:14:53.880106,75978,193
2026-06-23T13:14:53.880150,75979,193
2026-06-23T13:14:53.880194,75980,193
2026-06-23T13:14:53.880237,75981,193
2026-06-23T13:14:53.880281,75982,193
2026-06-23T13:14:53.880324,75983,193
2026-06-23T13:14:53.890345,75984,193
2026-06-23T13:14:53.890418,75985,193
2026-06-23T13:14:53.890472,75986,193
2026-06-23T13:14:53.890517,75987,193
2026-06-23T13:14:53.890561,75988,193
2026-06-23T13:14:53.890605,75988,194
2026-06-23T13:14:53.890649,75989,194
2026-06-23T13:14:53.890693,75990,194
2026-06-23T13:14:53.890737,75991,194
2026-06-23T13:14:53.890781,75992,194
2026-06-23T13:14:53.890825,75993,194
2026-06-23T13:14:53.900792,75994,193
2026-06-23T13:14:53.900857,75995,193
2026-06-23T13:14:53.900917,75996,193
2026-06-23T13:14:53.900972,75997,193
2026-06-23T13:14:53.901025,75998,193
2026-06-23T13:14:53.901076,75999,193
2026-06-23T13:14:53.901127,76000,193
2026-06-23T13:14:53.901178,76001,193
2026-06-23T13:14:53.901232,76002,193
2026-06-23T13:14:53.901283,76003,193
2026-06-23T13:14:53.911199,76004,193
2026-06-23T13:14:53.911277,76005,194
2026-06-23T13:14:53.911360,76006,194
2026-06-23T13:14:53.911421,76007,194
2026-06-23T13:14:53.911474,76008,194
2026-06-23T13:14:53.911526,76009,194
2026-06-23T13:14:53.911578,76010,194
2026-06-23T13:14:53.911629,76010,194
2026-06-23T13:14:53.911680,76011,193
2026-06-23T13:14:53.911730,76012,193
2026-06-23T13:14:53.911780,76013,193
2026-06-23T13:14:53.921580,76014,193
2026-06-23T13:14:53.921648,76015,193
2026-06-23T13:14:53.921700,76016,192
2026-06-23T13:14:53.921750,76017,193
2026-06-23T13:14:53.921830,76018,193
2026-06-23T13:14:53.921898,76019,193
2026-06-23T13:14:53.922000,76020,193
2026-06-23T13:14:53.922069,76021,194
2026-06-23T13:14:53.922125,76022,194
2026-06-23T13:14:53.922179,76023,194
2026-06-23T13:14:53.922232,76024,194
2026-06-23T13:14:53.932005,76025,194
2026-06-23T13:14:53.932064,76026,194
2026-06-23T13:14:53.932128,76027,194
2026-06-23T13:14:53.932181,76028,194
2026-06-23T13:14:53.932235,76029,193
2026-06-23T13:14:53.932286,76030,193
2026-06-23T13:14:53.932336,76031,193
2026-06-23T13:14:53.932386,76031,193
2026-06-23T13:14:53.932436,76032,193
2026-06-23T13:14:53.932486,76033,193
2026-06-23T13:14:53.932535,76034,193
2026-06-23T13:14:53.942613,76035,193
2026-06-23T13:14:53.942723,76036,193
2026-06-23T13:14:53.942779,76037,193
2026-06-23T13:14:53.942832,76038,193
2026-06-23T13:14:53.942885,76039,194
2026-06-23T13:14:53.942936,76040,194
2026-06-23T13:14:53.942988,76041,194
2026-06-23T13:14:53.943043,76042,194
2026-06-23T13:14:53.943094,76043,194
2026-06-23T13:14:53.943144,76044,194
2026-06-23T13:14:53.943194,76045,193
2026-06-23T13:14:53.952936,76046,193
2026-06-23T13:14:53.953005,76047,193
2026-06-23T13:14:53.953065,76048,193
2026-06-23T13:14:53.953124,76049,193
2026-06-23T13:14:53.953182,76050,193
2026-06-23T13:14:53.953241,76051,193
2026-06-23T13:14:53.953299,76052,193
