datetime,arduino_millis,voltage
2026-06-23T13:23:54.687784,615745,36
2026-06-23T13:23:54.687858,615746,36
2026-06-23T13:23:54.687932,615747,37
2026-06-23T13:23:54.688004,615748,37
2026-06-23T13:23:54.688076,615749,37
2026-06-23T13:23:54.688148,615750,37
2026-06-23T13:23:54.688222,615750,37
2026-06-23T13:23:54.688294,615751,37
2026-06-23T13:23:54.688366,615752,37
2026-06-23T13:23:54.698021,615753,37
2026-06-23T13:23:54.698142,615754,37
2026-06-23T13:23:54.698241,615755,37
2026-06-23T13:23:54.698335,615756,38
2026-06-23T13:23:54.698429,615757,39
2026-06-23T13:23:54.698522,615758,40
2026-06-23T13:23:54.698597,615759,40
2026-06-23T13:23:54.698670,615760,40
2026-06-23T13:23:54.698742,615761,40
2026-06-23T13:23:54.698813,615762,41
2026-06-23T13:23:54.708407,615763,41
2026-06-23T13:23:54.708513,615764,40
2026-06-23T13:23:54.708589,615765,40
2026-06-23T13:23:54.708663,615766,40
2026-06-23T13:23:54.708736,615767,40
2026-06-23T13:23:54.708810,615768,39
2026-06-23T13:23:54.708882,615769,39
2026-06-23T13:23:54.708955,615770,40
2026-06-23T13:23:54.709049,615771,39
2026-06-23T13:23:54.709122,615772,39
2026-06-23T13:23:54.709214,615772,39
2026-06-23T13:23:54.718867,615773,39
2026-06-23T13:23:54.718974,615774,39
2026-06-23T13:23:54.719076,615775,39
2026-06-23T13:23:54.719153,615776,38
2026-06-23T13:23:54.719226,615777,38
2026-06-23T13:23:54.719299,615778,38
2026-06-23T13:23:54.719371,615779,38
2026-06-23T13:23:54.719443,615780,38
2026-06-23T13:23:54.719514,615781,38
2026-06-23T13:23:54.719588,615782,38
2026-06-23T13:23:54.719659,615783,38
2026-06-23T13:23:54.729281,615784,38
2026-06-23T13:23:54.729368,615785,38
2026-06-23T13:23:54.729443,615786,38
2026-06-23T13:23:54.729516,615787,38
2026-06-23T13:23:54.729589,615788,38
2026-06-23T13:23:54.729664,615789,37
2026-06-23T13:23:54.729737,615790,37
2026-06-23T13:23:54.729808,615791,37
2026-06-23T13:23:54.729880,615792,37
2026-06-23T13:23:54.729952,615793,37
2026-06-23T13:23:54.730024,615793,42
2026-06-23T13:23:54.739763,615794,37
2026-06-23T13:23:54.739867,615795,37
2026-06-23T13:23:54.739943,615796,37
2026-06-23T13:23:54.740018,615797,37
2026-06-23T13:23:54.740091,615798,37
2026-06-23T13:23:54.740166,615799,38
2026-06-23T13:23:54.740238,615800,38
2026-06-23T13:23:54.740310,615801,38
2026-06-23T13:23:54.740382,615802,38
2026-06-23T13:23:54.740454,615803,37
2026-06-23T13:23:54.740526,615804,37
2026-06-23T13:23:54.750210,615805,37
2026-06-23T13:23:54.750314,615806,37
2026-06-23T13:23:54.750406,615807,37
2026-06-23T13:23:54.750507,615808,37
2026-06-23T13:23:54.750622,615809,37
2026-06-23T13:23:54.750701,615810,37
2026-06-23T13:23:54.750775,615811,37
2026-06-23T13:23:54.750847,615812,37
2026-06-23T13:23:54.750926,615813,37
2026-06-23T13:23:54.751004,615814,36
2026-06-23T13:23:54.751076,615814,37
2026-06-23T13:23:54.760632,615815,36
2026-06-23T13:23:54.760719,615816,36
2026-06-23T13:23:54.760795,615817,36
2026-06-23T13:23:54.760870,615818,37
2026-06-23T13:23:54.760943,615819,36
2026-06-23T13:23:54.761016,615820,36
2026-06-23T13:23:54.761088,615821,36
2026-06-23T13:23:54.761160,615822,37
2026-06-23T13:23:54.761233,615823,36
2026-06-23T13:23:54.761305,615824,37
2026-06-23T13:23:54.761379,615825,37
2026-06-23T13:23:54.771163,615826,37
2026-06-23T13:23:54.771272,615827,37
2026-06-23T13:23:54.771348,615828,37
2026-06-23T13:23:54.771422,615829,37
2026-06-23T13:23:54.771495,615830,37
2026-06-23T13:23:54.771567,615831,37
2026-06-23T13:23:54.771641,615832,37
2026-06-23T13:23:54.771713,615833,37
2026-06-23T13:23:54.771785,615834,36
2026-06-23T13:23:54.771859,615835,36
2026-06-23T13:23:54.771930,615836,36
2026-06-23T13:23:54.781507,615836,36
2026-06-23T13:23:54.781598,615837,36
2026-06-23T13:23:54.781673,615838,36
2026-06-23T13:23:54.781746,615839,36
2026-06-23T13:23:54.781818,615840,36
2026-06-23T13:23:54.781890,615841,37
2026-06-23T13:23:54.781962,615842,36
2026-06-23T13:23:54.782035,615843,36
2026-06-23T13:23:54.782106,615844,35
2026-06-23T13:23:54.782177,615845,35
2026-06-23T13:23:54.782249,615846,35
2026-06-23T13:23:54.791992,615847,36
2026-06-23T13:23:54.792091,615848,36
2026-06-23T13:23:54.792168,615849,37
2026-06-23T13:23:54.792241,615850,36
2026-06-23T13:23:54.792315,615851,37
2026-06-23T13:23:54.792388,615852,37
2026-06-23T13:23:54.792461,615853,38
2026-06-23T13:23:54.792533,615854,38
2026-06-23T13:23:54.792605,615855,39
2026-06-23T13:23:54.792677,615856,40
2026-06-23T13:23:54.792749,615857,41
2026-06-23T13:23:54.802486,615857,41
2026-06-23T13:23:54.802598,615858,42
2026-06-23T13:23:54.802706,615859,42
2026-06-23T13:23:54.802787,615860,43
2026-06-23T13:23:54.802861,615861,44
2026-06-23T13:23:54.802934,615862,43
2026-06-23T13:23:54.803009,615863,43
2026-06-23T13:23:54.803083,615864,43
2026-06-23T13:23:54.803154,615865,43
2026-06-23T13:23:54.803226,615866,43
2026-06-23T13:23:54.803297,615867,42
2026-06-23T13:23:54.812803,615868,43
2026-06-23T13:23:54.812888,615869,43
2026-06-23T13:23:54.812962,615870,42
2026-06-23T13:23:54.813035,615871,42
2026-06-23T13:23:54.813109,615872,42
2026-06-23T13:23:54.813181,615873,41
2026-06-23T13:23:54.813254,615874,41
2026-06-23T13:23:54.813326,615875,41
2026-06-23T13:23:54.813399,615876,42
