datetime,arduino_millis,voltage
2026-06-23T13:21:39.535761,480845,33
2026-06-23T13:21:39.535790,480846,33
2026-06-23T13:21:39.535820,480847,33
2026-06-23T13:21:39.535850,480848,33
2026-06-23T13:21:39.535879,480849,33
2026-06-23T13:21:39.535908,480850,33
2026-06-23T13:21:39.535940,480851,33
2026-06-23T13:21:39.535969,480852,33
2026-06-23T13:21:39.535998,480853,33
2026-06-23T13:21:39.546105,480854,33
2026-06-23T13:21:39.546144,480855,33
2026-06-23T13:21:39.546177,480856,33
2026-06-23T13:21:39.546209,480857,34
2026-06-23T13:21:39.546242,480858,33
2026-06-23T13:21:39.546274,480859,33
2026-06-23T13:21:39.546306,480860,33
2026-06-23T13:21:39.546338,480861,33
2026-06-23T13:21:39.546370,480862,33
2026-06-23T13:21:39.546402,480863,33
2026-06-23T13:21:39.546433,480864,32
2026-06-23T13:21:39.556519,480864,32
2026-06-23T13:21:39.556584,480865,33
2026-06-23T13:21:39.556621,480866,33
2026-06-23T13:21:39.556655,480867,33
2026-06-23T13:21:39.556689,480868,32
2026-06-23T13:21:39.556722,480869,32
2026-06-23T13:21:39.556755,480870,33
2026-06-23T13:21:39.556787,480871,33
2026-06-23T13:21:39.556819,480872,33
2026-06-23T13:21:39.556851,480873,33
2026-06-23T13:21:39.556883,480874,32
2026-06-23T13:21:39.566926,480875,32
2026-06-23T13:21:39.566981,480876,32
2026-06-23T13:21:39.567018,480877,32
2026-06-23T13:21:39.567054,480878,32
2026-06-23T13:21:39.567089,480879,32
2026-06-23T13:21:39.567125,480880,32
2026-06-23T13:21:39.567160,480881,32
2026-06-23T13:21:39.567196,480882,32
2026-06-23T13:21:39.567231,480883,33
2026-06-23T13:21:39.567266,480884,33
2026-06-23T13:21:39.567302,480885,33
2026-06-23T13:21:39.577351,480885,33
2026-06-23T13:21:39.577408,480886,33
2026-06-23T13:21:39.577446,480887,34
2026-06-23T13:21:39.577485,480888,34
2026-06-23T13:21:39.577521,480889,34
2026-06-23T13:21:39.577559,480890,34
2026-06-23T13:21:39.577596,480891,33
2026-06-23T13:21:39.577632,480892,34
2026-06-23T13:21:39.577667,480893,34
2026-06-23T13:21:39.577701,480894,34
2026-06-23T13:21:39.577736,480895,34
2026-06-23T13:21:39.587986,480896,34
2026-06-23T13:21:39.588064,480897,34
2026-06-23T13:21:39.588117,480898,34
2026-06-23T13:21:39.588155,480899,34
2026-06-23T13:21:39.588192,480900,34
2026-06-23T13:21:39.588241,480901,34
2026-06-23T13:21:39.588277,480902,34
2026-06-23T13:21:39.588314,480903,34
2026-06-23T13:21:39.588349,480904,33
2026-06-23T13:21:39.588386,480905,34
2026-06-23T13:21:39.588424,480906,32
2026-06-23T13:21:39.598281,480907,33
2026-06-23T13:21:39.598370,480907,33
2026-06-23T13:21:39.598415,480908,33
2026-06-23T13:21:39.598456,480909,33
2026-06-23T13:21:39.598496,480910,33
2026-06-23T13:21:39.598535,480911,33
2026-06-23T13:21:39.598574,480912,33
2026-06-23T13:21:39.598613,480913,32
2026-06-23T13:21:39.598652,480914,33
2026-06-23T13:21:39.598691,480915,33
2026-06-23T13:21:39.598729,480916,33
2026-06-23T13:21:39.608724,480917,33
2026-06-23T13:21:39.608788,480918,33
2026-06-23T13:21:39.608829,480919,33
2026-06-23T13:21:39.608869,480920,33
2026-06-23T13:21:39.608921,480921,33
2026-06-23T13:21:39.608973,480922,33
2026-06-23T13:21:39.609013,480923,33
2026-06-23T13:21:39.609052,480924,33
2026-06-23T13:21:39.609091,480925,33
2026-06-23T13:21:39.609130,480926,33
2026-06-23T13:21:39.609168,480927,33
2026-06-23T13:21:39.619230,480928,33
2026-06-23T13:21:39.619303,480928,33
2026-06-23T13:21:39.619346,480929,33
2026-06-23T13:21:39.619386,480930,33
2026-06-23T13:21:39.619425,480931,33
2026-06-23T13:21:39.619466,480932,33
2026-06-23T13:21:39.619504,480933,33
2026-06-23T13:21:39.619543,480934,34
2026-06-23T13:21:39.619582,480935,34
2026-06-23T13:21:39.619621,480936,35
2026-06-23T13:21:39.619660,480937,34
2026-06-23T13:21:39.629682,480938,34
2026-06-23T13:21:39.629733,480939,34
2026-06-23T13:21:39.629773,480940,34
2026-06-23T13:21:39.629812,480941,34
2026-06-23T13:21:39.629851,480942,34
2026-06-23T13:21:39.629890,480943,34
2026-06-23T13:21:39.629929,480944,34
2026-06-23T13:21:39.629968,480945,34
2026-06-23T13:21:39.630006,480946,34
2026-06-23T13:21:39.630045,480947,34
2026-06-23T13:21:39.640052,480948,34
2026-06-23T13:21:39.640140,480949,34
2026-06-23T13:21:39.640185,480950,34
2026-06-23T13:21:39.640226,480950,34
2026-06-23T13:21:39.640267,480951,34
2026-06-23T13:21:39.640307,480952,35
2026-06-23T13:21:39.640347,480953,34
2026-06-23T13:21:39.640386,480954,34
2026-06-23T13:21:39.640425,480955,34
2026-06-23T13:21:39.640464,480956,33
